Year,2000.0
CANON KABUSHIKI KAISHA,728.325853403786
EASTMAN KODAK COMPANY,338.44553648573026
GENERAL ELECTRIC COMPANY,768.8624961823206
"HITACHI, LTD.",592.2327234122982
INTEL CORPORATION,0.0
INTERNATIONAL BUSINESS MACHINES CORPORATION,852.4858319294805
KABUSHIKI KAISHA TOSHIBA,607.5327708484325
"MICRON TECHNOLOGY, INC.",69.93006993006993
MITSUBISHI DENKI KABUSHIKI KAISHA,395.7600824884629
NEC CORPORATION,458.6054972638889
RCA CORPORATION,289.1865023087035
"SAMSUNG ELECTRONICS CO., LTD.",183.1141181321687
SONY CORPORATION,69.44444444444444
U.S. PHILIPS CORPORATION,251.43233934755443
