Year,2004.0
CANON KABUSHIKI KAISHA,1019.5158471650757
EASTMAN KODAK COMPANY,338.44553648573026
GENERAL ELECTRIC COMPANY,824.79090781543
"HITACHI, LTD.",592.2327234122982
INTEL CORPORATION,60.90808416389813
INTERNATIONAL BUSINESS MACHINES CORPORATION,1266.565012821874
KABUSHIKI KAISHA TOSHIBA,658.4953982550012
"MICRON TECHNOLOGY, INC.",309.6418435110491
MITSUBISHI DENKI KABUSHIKI KAISHA,462.8741764481945
NEC CORPORATION,728.2463139833803
RCA CORPORATION,289.1865023087035
"SAMSUNG ELECTRONICS CO., LTD.",239.73925969502255
SONY CORPORATION,69.44444444444444
U.S. PHILIPS CORPORATION,251.43233934755443
