Year,2017.0
CANON KABUSHIKI KAISHA,1832.3635645603736
EASTMAN KODAK COMPANY,338.44553648573026
GENERAL ELECTRIC COMPANY,824.79090781543
"HITACHI, LTD.",647.1174654540108
INTEL CORPORATION,358.9555881842988
INTERNATIONAL BUSINESS MACHINES CORPORATION,3037.36119619575
KABUSHIKI KAISHA TOSHIBA,1008.9411365819677
"MICRON TECHNOLOGY, INC.",374.7884233156093
MITSUBISHI DENKI KABUSHIKI KAISHA,462.8741764481945
NEC CORPORATION,728.2463139833803
RCA CORPORATION,289.1865023087035
"SAMSUNG ELECTRONICS CO., LTD.",1172.6324940050213
SONY CORPORATION,328.7990091858558
U.S. PHILIPS CORPORATION,251.43233934755443
