Year,1986.0
CANON KABUSHIKI KAISHA,0.0
EASTMAN KODAK COMPANY,56.32040050062578
GENERAL ELECTRIC COMPANY,391.1539017996008
"HITACHI, LTD.",201.1397659227001
INTEL CORPORATION,0.0
INTERNATIONAL BUSINESS MACHINES CORPORATION,98.36759371221281
KABUSHIKI KAISHA TOSHIBA,0.0
"MICRON TECHNOLOGY, INC.",0.0
MITSUBISHI DENKI KABUSHIKI KAISHA,53.892215568862284
NEC CORPORATION,0.0
RCA CORPORATION,225.97537715067568
"SAMSUNG ELECTRONICS CO., LTD.",0.0
SONY CORPORATION,0.0
U.S. PHILIPS CORPORATION,251.43233934755443
