Year,1994.0
CANON KABUSHIKI KAISHA,310.7499487769674
EASTMAN KODAK COMPANY,338.44553648573026
GENERAL ELECTRIC COMPANY,721.6926848615657
"HITACHI, LTD.",533.6847140446167
INTEL CORPORATION,0.0
INTERNATIONAL BUSINESS MACHINES CORPORATION,234.8555918412791
KABUSHIKI KAISHA TOSHIBA,549.2577125733742
"MICRON TECHNOLOGY, INC.",0.0
MITSUBISHI DENKI KABUSHIKI KAISHA,342.6940447526139
NEC CORPORATION,66.26506024096386
RCA CORPORATION,289.1865023087035
"SAMSUNG ELECTRONICS CO., LTD.",0.0
SONY CORPORATION,0.0
U.S. PHILIPS CORPORATION,251.43233934755443
