Year,2018.0
CANON KABUSHIKI KAISHA,1875.3743172485456
EASTMAN KODAK COMPANY,338.44553648573026
GENERAL ELECTRIC COMPANY,883.9306927616666
"HITACHI, LTD.",647.1174654540108
INTEL CORPORATION,428.84806130257834
INTERNATIONAL BUSINESS MACHINES CORPORATION,3193.2751746903737
KABUSHIKI KAISHA TOSHIBA,1008.9411365819677
"MICRON TECHNOLOGY, INC.",374.7884233156093
MITSUBISHI DENKI KABUSHIKI KAISHA,462.8741764481945
NEC CORPORATION,728.2463139833803
RCA CORPORATION,289.1865023087035
"SAMSUNG ELECTRONICS CO., LTD.",1258.653999381365
SONY CORPORATION,328.7990091858558
U.S. PHILIPS CORPORATION,251.43233934755443
